63,0,201.81,0,0.687,16.173,51.0,99
64,0,217.12,0,0.686,17.213,51.3,99
65,0,232.43,0,0.685,18.253,51.7,99
66,0,247.73,0,0.684,19.293,52.0,99
67,0,304.93,0,0.683,19.112,52.0,99
68,0,362.12,0,0.682,18.931,52.0,99
69,0,419.31,0,0.681,18.75,52.0,99
70,0,434.85,0,0.68,18.264,52.3,99
71,0,450.39,0,0.679,17.777,52.7,99
72,0,465.92,0,0.678,17.291,53.0,99
73,0,462.9,0,0.677,17.291,53.5,99
74,0,459.88,0,0.676,17.291,54.0,99
75,0,456.86,0,0.675,17.291,54.5,99
76,0,453.84,0,0.674,17.291,55.0,99
77,0,478.92,0,0.673,17.606,55.0,99
78,0,504,0,0.672,17.922,55.0,99
79,0,529.08,0,0.671,18.237,55.0,99
80,0,498.79,0,0.67,18.803,55.0,99
81,0,468.51,0,0.669,19.368,55.0,99
82,0,438.22,0,0.668,19.934,55.0,99
83,0,420.26,0,0.667,19.14,55.0,99
84,0,402.3,0,0.666,18.347,55.0,99
85,0,384.33,0,0.665,17.553,55.0,99
86,0,366.37,0,0.664,16.76,55.0,99
87,0,340.64,0,0.663,16.579,54.7,99
88,0,314.9,0,0.662,16.397,54.3,99
89,0,289.17,0,0.661,16.216,54.0,99
90,0,303.61,0,0.66,15.894,53.5,99
91,0,318.04,0,0.659,15.571,53.0,98
92,0,332.48,0,0.658,15.248,52.5,98
93,0,346.92,0,0.657,14.925,52.0,98
94,0,298.72,0,0.656,14.874,51.6,98
95,0,250.52,0,0.655,14.823,51.2,98
96,0,202.32,0,0.654,14.772,50.8,98
97,0,154.13,0,0.653,14.721,50.4,98
98,0,105.93,0,0.652,14.67,50.0,98
99,0,226.06,0,0.651,15.099,50.0,98
100,0,346.2,0,0.65,15.528,50.0,98
101,0,466.33,0,0.649,15.957,50.0,97.994
102,0,434.13,0,0.648,15.475,49.8,97.978
103,0,401.92,0,0.647,14.992,49.6,97.952
104,0,369.72,0,0.646,14.509,49.4,97.916
105,0,337.51,0,0.645,14.027,49.2,97.871
106,0,305.3,0,0.644,13.544,49.0,97.818
107,0,291.33,0,0.643,13.729,49.0,97.757
108,0,277.35,0,0.642,13.915,49.0,97.688
109,0,263.38,0,0.641,14.1,49.0,97.613
110,0,249.41,0,0.64,14.286,49.0,97.531
111,0,348.61,0,0.639,15.697,49.0,97.444
112,0,447.81,0,0.638,17.108,49.0,97.352
113,0,547.01,0,0.637,18.519,49.0,97.255
114,0,472.87,0,0.636,17.91,49.5,97.155
115,0,398.74,0,0.635,17.302,50.0,97.051
116,0,324.6,0,0.634,16.694,50.5,96.944
117,0,250.47,0,0.633,16.086,51.0,96.835
118,0,261.51,0,0.632,16.326,51.3,96.724
119,0,272.55,0,0.631,16.566,51.7,96.612
120,0,283.6,0,0.63,16.807,52.0,96.5
121,0,285.23,0,0.63267,16.726,51.5,96.388
122,0,286.85,0,0.63533,16.645,51.0,96.276
123,0,288.48,0,0.638,16.564,50.5,96.165
124,0,290.11,0,0.64067,16.484,50.0,96.056
125,0,306.29,0,0.64333,16.373,50.3,95.949
126,0,322.46,0,0.646,16.263,50.5,95.845
127,0,338.63,0,0.64867,16.153,50.8,95.745
128,0,354.8,0,0.65133,16.043,51.0,95.648
129,0,291.25,0,0.654,16.526,51.3,95.556
130,0,227.69,0,0.65667,17.009,51.7,95.469
131,0,164.13,0,0.65933,17.493,52.0,95.387
132,0,196.27,0,0.662,17.693,52.0,95.312
133,0,228.4,0,0.66467,17.893,52.0,95.243
134,0,260.53,0,0.66733,18.093,52.0,95.182
135,0,292.67,0,0.67,18.293,52.0,95.129
136,0,255.39,0,0.67267,18.026,52.3,95.084
137,0,218.12,0,0.67533,17.759,52.7,95.048
138,0,180.84,0,0.678,17.493,53.0,95.022
139,0,392.65,0,0.68067,18.582,53.0,95.006
140,0,604.47,0,0.68333,19.672,53.0,95
141,0,816.28,0,0.686,20.761,53.0,95
142,0,698.93,0,0.68867,19.655,55.0,95
143,0,581.58,0,0.69133,18.548,57.0,95
144,0,464.24,0,0.694,17.442,59.0,95
145,0,463.38,0,0.69667,16.706,58.6,95
146,0,462.51,0,0.69933,15.97,58.2,95
147,0,461.65,0,0.702,15.234,57.8,95
148,0,460.79,0,0.70467,14.498,57.4,95
149,0,459.93,0,0.70733,13.761,57.0,95
150,0,403.98,0,0.71,13.561,57.0,95
151,0,348.04,0,0.71267,13.36,57.0,95
152,0,292.1,0,0.71533,13.16,57.0,95
153,0,236.16,0,0.718,12.959,57.0,95
154,0,265.14,0,0.72067,13.863,56.5,95
155,0,294.13,0,0.72333,14.767,56.0,95
156,0,323.11,0,0.726,15.671,55.5,95
157,0,352.1,0,0.72867,16.575,55.0,95
158,0,285.37,0,0.73133,16.153,54.5,95
159,0,218.65,0,0.734,15.731,54.0,95
160,0,151.92,0,0.73667,15.31,53.5,95
161,0,85.195,0,0.73933,14.888,53.0,95
162,0,123.31,0,0.742,14.63,52.5,95
163,0,161.42,0,0.74467,14.373,52.0,95
164,0,199.53,0,0.74733,14.115,51.5,95
165,0,237.65,0,0.75,13.857,51.0,95
166,0,343.65,0,0.75267,15.628,51.0,95
167,0,449.65,0,0.75533,17.398,51.0,95
168,0,555.64,0,0.758,19.169,51.0,95
169,0,486.64,0,0.76067,18.815,51.3,95
170,0,417.63,0,0.76333,18.46,51.5,95
171,0,348.63,0,0.766,18.106,51.8,95
172,0,279.63,0,0.76867,17.751,52.0,95
173,0,298.99,0,0.77133,17.24,52.3,95
174,0,318.35,0,0.774,16.728,52.7,95
175,0,337.72,0,0.77667,16.216,53.0,95
176,0,287.71,0,0.77933,16.352,52.8,95
177,0,237.71,0,0.782,16.488,52.5,95
178,0,187.71,0,0.78467,16.624,52.3,95
179,0,137.7,0,0.78733,16.76,52.0,95
180,0,174.63,0,0.79,17.953,52.3,95
181,0,211.55,0,0.79283,19.146,52.7,95
182,100,248.47,0,0.79567,20.339,53.0,95
183,100,489.51,70,0.7985,20.552,54.7,95
184,100,730.54,79,0.80133,20.766,56.3,95
185,100,971.58,87,0.80417,20.979,58.0,95
186,100,888.59,92,0.807,20.906,62.0,96
187,100,805.59,94,0.80983,20.834,66.0,96
188,100,722.6,93,0.81267,20.761,70.0,96
189,100,772.75,92,0.8155,19.621,74.3,96
190,100,822.9,92,0.81833,18.481,78.7,97
191,100,873.05,93,0.82117,17.341,83.0,98
192,100,916.81,93,0.824,17.255,85.8,98
193,100,960.57,93,0.82683,17.169,88.5,99
194,100,1004.3,91,0.82967,17.083,91.3,99
195,100,1048.1,90,0.8325,16.997,94.0,99
196,100,945.35,90,0.83533,18.399,95.3,99
197,100,842.62,92,0.83817,19.8,96.7,98
198,100,739.89,92,0.841,21.201,98.0,98
199,100,748.83,93,0.84383,21.353,99.5,98
200,100,757.77,95,0.84667,21.505,101.0,98
201,100,812.35,95,0.8495,20.587,100.3,99
202,100,866.94,94,0.85233,19.668,99.7,99
203,100,921.52,94,0.85517,18.75,99.0,99
204,100,962.58,93,0.858,17.721,99.0,99
205,100,1003.6,92,0.86083,16.692,99.0,99
206,100,1044.7,92,0.86367,15.663,99.0,99
207,100,1085.8,93,0.8665,14.634,99.0,99
208,100,1126.8,95,0.86933,13.605,99.0,99
209,100,1113.9,96,0.87217,15.693,99.7,99
210,100,1101,96,0.875,17.78,100.3,99
211,100,1088.1,97,0.87783,19.868,101.0,99
212,100,1147.6,97,0.88067,19.676,102.3,99
213,100,1207.1,97,0.8835,19.484,103.7,99
214,100,1266.6,96,0.88633,19.293,105.0,99
215,100,1332,96,0.88917,17.665,106.0,99
216,100,1397.4,96,0.892,16.037,107.0,99
217,100,1462.8,96,0.89483,14.408,108.0,99
218,100,1528.3,95,0.89767,12.78,109.0,99
219,100,1593.7,94,0.9005,11.152,110.0,99
220,100,1471.4,94,0.90333,12.75,109.8,99
221,100,1349.1,95,0.90617,14.348,109.5,99
222,100,1226.9,96,0.909,15.946,109.3,99
223,100,1104.6,95,0.91183,17.544,109.0,99
224,100,1217,94,0.91467,18.297,108.7,99
225,100,1329.4,93,0.9175,19.049,108.3,99
226,100,1441.9,94,0.92033,19.802,108.0,99
227,100,1525.5,94,0.92317,20.448,108.0,99
228,100,1609.1,95,0.926,21.093,108.0,99
229,100,1692.7,95,0.92883,21.739,108.0,98
230,100,1707.3,96,0.93167,21.739,107.5,98
231,100,1721.9,96,0.9345,21.739,107.0,98
232,100,1716.9,96,0.93733,21.687,107.3,99
233,100,1711.9,96,0.94017,21.635,107.7,99
234,100,1706.9,95,0.943,21.583,108.0,99
235,100,1698.9,94,0.94583,21.456,107.7,98
236,100,1690.9,94,0.94867,21.329,107.3,98
237,100,1683,93,0.9515,21.201,107.0,98
238,100,1662.6,93,0.95433,21.434,107.3,98
239,100,1642.2,93,0.95717,21.666,107.7,99
240,100,1621.8,93,0.96,21.898,108.0,99
241,100,1709.4,93,0.95833,21.55,108.5,99
242,100,1796.9,93,0.95667,21.201,109.0,99
243,100,1756.8,93,0.955,21.354,109.0,99
244,100,1716.7,93,0.95333,21.508,109.0,99
245,100,1676.6,93,0.95167,21.661,109.0,99
246,100,1748.4,92,0.95,21.458,109.0,99
247,100,1820.2,92,0.94833,21.255,109.0,99
248,100,1892,91,0.94667,21.053,109.0,98
249,100,1943.9,91,0.945,21.204,109.3,98
250,100,1995.8,91,0.94333,21.354,109.7,98
251,100,2047.7,92,0.94167,21.505,110.0,98
252,100,2022.4,94,0.94,20.916,110.0,98
253,100,1997.1,97,0.93833,20.326,110.0,98
254,100,1971.8,98,0.93667,19.737,110.0,98
255,100,1936.8,96,0.935,20.705,110.3,98
256,100,1901.9,96,0.93333,21.673,110.7,98
257,100,1867,97,0.93167,22.642,111.0,98
258,100,1686.4,98,0.93,23.273,111.0,98
259,100,1505.9,98,0.92833,23.904,111.0,98
260,100,1657.8,99,0.92667,23.289,111.3,98
261,100,1809.7,98,0.925,22.674,111.7,98
262,100,1961.7,98,0.92333,22.059,112.0,98
263,100,1971,97,0.92167,20.975,112.0,98
264,100,1980.4,96,0.92,19.892,112.0,98
265,100,1989.7,96,0.91833,18.809,112.0,98
266,100,1941.2,96,0.91667,20.321,111.7,98
267,100,1892.7,96,0.915,21.834,111.3,98
268,100,1844.2,96,0.91333,23.346,111.0,98
269,100,1817.7,97,0.91167,22.826,110.5,98
270,100,1791.1,97,0.91,22.305,110.0,98
271,100,1820.1,96,0.90833,21.062,109.7,98
272,100,1849.1,95,0.90667,19.819,109.3,98
273,100,1878.2,94,0.905,18.576,109.0,98
274,100,1792,94,0.90333,19.875,108.7,98
275,100,1705.9,94,0.90167,21.173,108.3,98
276,100,1619.8,94,0.9,22.472,108.0,98
277,100,1639.8,94,0.89833,22.254,107.7,98
278,100,1659.8,94,0.89667,22.036,107.3,98
279,100,1679.8,93,0.895,21.818,107.0,98
280,100,1788.9,93,0.89333,22.448,106.5,98
281,100,1898,92,0.89167,23.077,106.0,98
282,100,1868.5,92,0.89,22.029,106.0,98
283,100,1839.1,92,0.88833,20.981,106.0,99
284,100,1809.6,92,0.88667,19.934,106.0,99
285,100,1774.2,92,0.885,20.162,105.7,99
286,100,1738.9,93,0.88333,20.39,105.3,99
287,100,1703.5,93,0.88167,20.619,105.0,99
288,100,1609,92,0.88,19.485,105.0,99
289,100,1514.5,92,0.87833,18.352,105.0,99
290,100,1420,92,0.87667,17.219,105.0,99
291,100,1325.5,92,0.875,16.086,105.0,99
292,100,1533.6,92,0.87333,17.791,106.0,99
293,100,1741.8,93,0.87167,19.496,107.0,99
294,100,1950,92,0.87,21.201,108.0,99
295,100,1925.7,92,0.86833,20.195,108.3,98
296,100,1901.4,92,0.86667,19.188,108.7,98
297,100,1877.1,92,0.865,18.182,109.0,98
298,100,1914.4,92,0.86333,19.64,109.3,98
299,100,1951.7,92,0.86167,21.098,109.7,98
300,100,1989,92,0.86,22.556,110.0,98
301,100,1896.1,93,0.85983,22.006,109.3,98
302,100,1803.1,93,0.85967,21.456,108.7,98
303,100,1710.2,94,0.8595,20.906,108.0,98
304,100,1761.1,94,0.85933,21.004,107.7,98
305,100,1812,93,0.85917,21.103,107.3,99
306,100,1863,93,0.859,21.201,107.0,99
307,100,1879.6,93,0.85883,19.865,107.7,98
308,100,1896.2,93,0.85867,18.528,108.3,98
309,100,1912.7,93,0.8585,17.192,109.0,98
310,100,1841.7,93,0.85833,18.98,108.7,98
311,100,1770.7,94,0.85817,20.768,108.3,98
312,100,1699.6,93,0.858,22.556,108.0,98
313,100,1659.2,94,0.85783,22.472,106.5,98
314,100,1618.7,95,0.85767,22.388,105.0,98
315,100,1718,96,0.8575,21.592,104.7,98
316,100,1817.4,97,0.85733,20.796,104.3,98
317,100,1916.7,96,0.85717,20,104.0,98
318,100,1902.4,96,0.857,19.31,104.8,98
319,100,1888,97,0.85683,18.621,105.5,98
320,100,1873.7,97,0.85667,17.931,106.3,98
321,100,1859.3,97,0.8565,17.241,107.0,98
322,100,1771.5,97,0.85633,18.415,107.0,99
323,100,1683.7,96,0.85617,19.588,107.0,99
324,100,1595.9,95,0.856,20.761,107.0,99
325,100,1617.8,95,0.85583,21.035,105.7,99
326,100,1639.7,94,0.85567,21.309,104.3,99
327,100,1661.6,94,0.8555,21.583,103.0,99
328,100,1735.9,94,0.85533,22.286,103.0,99
329,100,1810.1,95,0.85517,22.989,103.0,99
330,100,1786.3,96,0.855,22.27,104.3,99
331,100,1762.5,97,0.85483,21.552,105.7,99
332,100,1738.6,98,0.85467,20.833,107.0,99
333,100,1760.1,97,0.8545,19.913,107.0,99
334,100,1781.5,97,0.85433,18.993,107.0,99
335,100,1803,96,0.85417,18.072,107.0,99
336,100,1750.6,96,0.854,18.76,106.0,99
337,100,1698.3,96,0.85383,19.447,105.0,99
338,100,1645.9,97,0.85367,20.134,104.0,99
339,100,1716.2,97,0.8535,20.391,105.0,99
340,100,1786.6,97,0.85333,20.649,106.0,99
341,100,1856.9,97,0.85317,20.906,107.0,99
342,100,1889.3,96,0.853,19.977,107.0,99
343,100,1921.7,96,0.85283,19.049,107.0,99
344,100,1954,96,0.85267,18.12,107.0,99
345,100,1986.4,95,0.8525,17.192,107.0,99
346,100,1912.2,96,0.85233,18.63,107.0,99
347,100,1838.1,97,0.85217,20.068,107.0,99
348,100,1763.9,96,0.852,21.505,107.0,99
349,100,1870.4,95,0.85183,21.206,107.0,99
350,100,1976.8,95,0.85167,20.906,107.0,99
351,100,1953,95,0.8515,19.289,107.6,99
352,100,1929.1,96,0.85133,17.672,108.2,99
353,100,1905.3,96,0.85117,16.055,108.8,99
354,100,1881.4,96,0.851,14.438,109.4,99
355,100,1857.6,97,0.85083,12.821,110.0,99
356,100,1681.6,97,0.85067,15.17,109.7,99
357,100,1505.6,97,0.8505,17.519,109.3,99
358,100,1329.6,98,0.85033,19.868,109.0,99
359,100,1377,98,0.85017,20.491,108.0,99
360,100,1424.5,97,0.85,21.115,107.0,99
361,100,1472,96,0.85117,21.739,106.0,99
362,100,1573,96,0.85233,22.774,105.5,99
363,100,1674,96,0.8535,23.81,105.0,99
364,100,1655.2,96,0.85467,23.093,105.3,99
365,100,1636.5,96,0.85583,22.377,105.7,99
366,100,1617.7,96,0.857,21.661,106.0,99
367,100,1685.7,95,0.85817,21.409,106.0,99
368,100,1753.7,95,0.85933,21.157,106.0,99
369,100,1821.7,95,0.8605,20.906,106.0,99
370,100,1788.7,96,0.86167,20.473,106.3,99
371,100,1755.7,96,0.86283,20.041,106.7,99
372,100,1722.7,96,0.864,19.608,107.0,99
373,100,1816.6,99,0.86517,20.619,107.0,99
374,100,1910.6,100,0.86633,21.63,107.0,99
375,100,2004.5,98,0.8675,22.642,107.0,99
376,100,2010.5,98,0.86867,22.728,107.5,99
377,100,2016.5,97,0.86983,22.814,108.0,99
378,100,1955.5,97,0.871,22.378,108.0,99
379,100,1894.6,97,0.87217,21.941,108.0,99
380,100,1833.6,97,0.87333,21.505,108.0,99
381,100,1791.9,96,0.8745,21.233,108.3,99
382,100,1750.2,96,0.87567,20.962,108.7,99
383,100,1708.5,95,0.87683,20.69,109.0,99
384,100,1704.9,95,0.878,21.119,109.0,99
385,100,1701.2,95,0.87917,21.549,109.0,99
386,100,1697.6,95,0.88033,21.978,109.0,99
387,100,1745.5,95,0.8815,21.621,109.3,99
388,100,1793.4,95,0.88267,21.263,109.7,99
389,100,1841.2,95,0.88383,20.906,110.0,99
390,100,1815.3,95,0.885,21.689,110.0,99
391,100,1789.4,94,0.88617,22.472,110.0,99
392,100,1817,93,0.88733,22.201,109.7,99
393,100,1844.7,94,0.8885,21.931,109.3,99
394,100,1872.4,96,0.88967,21.661,109.0,99
395,100,1817.4,97,0.89083,21.583,108.7,99
396,100,1762.3,97,0.892,21.506,108.3,99
397,100,1707.3,97,0.89317,21.429,108.0,99
398,100,1759.9,95,0.89433,21.02,109.3,99
399,100,1812.4,95,0.8955,20.611,110.7,99
400,100,1865,96,0.89667,20.202,112.0,99
401,100,1909.6,95,0.89783,20.202,111.0,99
402,100,1954.2,95,0.899,20.202,110.0,99
403,100,1998.7,96,0.90017,20.202,109.0,99
404,100,1971.4,97,0.90133,20.714,109.0,99
405,100,1944.1,98,0.9025,21.227,109.0,99
406,100,1916.8,98,0.90367,21.739,109.0,99
407,100,1852.6,98,0.90483,20.517,109.0,99
408,100,1788.5,97,0.906,19.295,109.0,99
409,100,1724.3,97,0.90717,18.072,109.0,99
410,100,1736,97,0.90833,19.374,109.3,99
411,100,1747.7,99,0.9095,20.676,109.7,99
412,100,1759.4,101,0.91067,21.978,110.0,99
413,100,1720.8,99,0.91183,21.819,109.0,99
414,100,1682.3,96,0.913,21.661,108.0,99
415,100,1702.6,94,0.91417,22.103,107.3,99
416,100,1722.9,94,0.91533,22.546,106.7,99
417,100,1743.1,96,0.9165,22.989,106.0,99
418,100,1711.3,96,0.91767,23.138,105.7,99
419,110,1679.5,96,0.91883,23.288,105.3,99
420,130,1647.6,95,0.92,23.438,105.0,99
421,140,1697.2,94,0.92267,22.382,106.0,99
422,140,1746.7,93,0.92533,21.326,107.0,99
423,140,1796.2,93,0.928,20.27,108.0,99
424,140,1623.5,92,0.93067,19.228,107.7,99
425,140,1450.9,92,0.93333,18.185,107.3,99
426,140,1278.2,91,0.936,17.143,107.0,99
427,140,1482.6,92,0.93867,19.121,106.3,99
428,140,1687,93,0.94133,21.099,105.7,99
429,140,1891.4,94,0.944,23.077,105.0,99
430,140,1888.5,94,0.94667,22.139,105.5,99
431,140,1885.6,94,0.94933,21.201,106.0,99
432,140,1838.1,94,0.952,20.914,108.0,99
433,140,1790.5,93,0.95467,20.626,110.0,99
434,140,1743,94,0.95733,20.339,112.0,99
435,140,1937.8,95,0.96,20.78,112.0,99
436,140,2132.6,94,0.96267,21.22,112.0,99
437,140,2327.4,94,0.96533,21.661,112.0,99
438,140,2324.4,94,0.968,20.992,112.3,99
439,140,2321.5,94,0.97067,20.323,112.7,99
440,140,2318.5,94,0.97333,19.654,113.0,99
441,140,2315.5,94,0.976,18.985,113.3,99
442,140,2312.6,93,0.97867,18.316,113.7,99
443,140,2309.6,93,0.98133,17.647,114.0,99
444,140,2066.8,94,0.984,19.487,113.7,99
445,140,1824,94,0.98667,21.326,113.3,99
446,140,1581.1,94,0.98933,23.166,113.0,99
447,140,1761.9,94,0.992,22.133,114.3,99
448,140,1942.7,93,0.99467,21.1,115.7,99
449,140,2123.5,93,0.99733,20.067,117.0,99
450,140,2055.6,93,1,19.768,116.3,99
451,140,1987.7,92,1.0027,19.469,115.7,99
452,140,1919.8,93,1.0053,19.169,115.0,99
453,140,1864.5,93,1.008,19.847,114.0,99
454,140,1809.2,93,1.0107,20.524,113.0,99
455,140,1754,94,1.0133,21.201,112.0,99
456,140,1794.1,94,1.016,21.201,113.7,99
457,140,1834.1,94,1.0187,21.201,115.3,99
458,140,1874.2,94,1.0213,21.201,117.0,99
459,140,1975.1,94,1.024,22.946,117.0,99
460,140,2076,93,1.0267,24.691,117.0,99
461,140,2269.6,93,1.0293,23.241,118.0,99
462,140,2463.2,94,1.032,21.79,119.0,99
463,140,2656.8,95,1.0347,20.339,120.0,99
464,140,2521.5,95,1.0373,19.212,120.0,99
465,140,2386.1,94,1.04,18.085,120.0,99
466,140,2250.8,93,1.0427,16.958,120.0,99
467,140,2115.4,93,1.0453,15.831,120.0,99
468,140,1972,94,1.048,19.964,120.0,99
469,140,1828.5,94,1.0507,24.096,120.0,99
470,140,1823.6,94,1.0533,23.698,119.7,99
471,140,1818.7,94,1.056,23.299,119.3,99
472,140,1813.7,93,1.0587,22.901,119.0,99
473,140,1926,93,1.0613,22.093,119.7,99
474,140,2038.2,93,1.064,21.285,120.3,99
475,140,2150.4,93,1.0667,20.478,121.0,99
476,140,2122.8,94,1.0693,20.872,120.7,99
477,140,2095.2,94,1.072,21.266,120.3,99
478,140,2067.5,93,1.0747,21.661,120.0,99
479,140,2105.4,94,1.0773,21.983,120.0,99
480,140,2143.3,94,1.08,22.305,120.0,99
481,140,2108,94,1.0803,21.322,120.7,99
482,140,2072.6,94,1.0807,20.338,121.3,99
483,140,2037.3,93,1.081,19.355,122.0,99
484,140,2086.5,93,1.0813,18.928,122.3,99
485,140,2135.8,94,1.0817,18.501,122.5,99
486,140,2185,93,1.082,18.074,122.8,99
487,140,2234.3,93,1.0823,17.647,123.0,99
488,140,2127.7,93,1.0827,17.268,123.0,99
489,140,2021,93,1.083,16.888,123.0,99
490,140,1914.4,93,1.0833,16.509,123.0,99
491,140,1807.8,93,1.0837,16.129,123.0,99
492,140,1952.6,94,1.084,18.974,125.0,99
493,140,2097.4,94,1.0843,21.818,127.0,99
494,140,2253,93,1.0847,22.419,127.0,99
495,140,2408.6,93,1.085,23.021,127.0,99
496,140,2564.2,94,1.0853,23.622,127.0,99
497,140,2498.2,94,1.0857,22.865,124.7,99
498,140,2432.3,93,1.086,22.109,122.3,99
499,140,2366.3,93,1.0863,21.352,120.0,99
500,140,2261.8,93,1.0867,21.912,119.0,99
501,140,2157.2,93,1.087,22.472,118.0,99
502,140,2174.9,93,1.0873,22.334,117.7,99
503,140,2192.5,93,1.0877,22.197,117.3,99
504,140,2210.2,94,1.088,22.059,117.0,99
505,140,2149.1,94,1.0883,20.975,117.7,99
506,140,2088.1,94,1.0887,19.892,118.3,99
507,140,2027,93,1.089,18.809,119.0,99
508,140,2056.6,93,1.0893,20.03,119.7,99
509,140,2086.2,94,1.0897,21.251,120.3,99
510,140,2115.8,93,1.09,22.472,121.0,99
511,140,2059.8,93,1.0903,22.557,120.3,99
512,140,2003.8,93,1.0907,22.642,119.7,99
513,140,1947.7,92,1.091,22.727,119.0,99
514,140,1988.2,92,1.0913,21.324,119.0,99
515,140,2028.6,92,1.0917,19.921,119.0,99
516,140,2069,93,1.092,18.519,119.0,99
517,140,2062.7,92,1.0923,20.623,119.5,99
518,140,2056.5,92,1.0927,22.727,120.0,99
519,140,2093.1,92,1.093,22.727,119.7,99
520,140,2129.6,93,1.0933,22.727,119.3,99
521,140,2166.2,94,1.0937,22.727,119.0,99
522,140,2099.4,94,1.094,23.315,119.3,99
523,140,2032.7,96,1.0943,23.902,119.7,99
524,140,1966,96,1.0947,24.49,120.0,99
525,140,2126.8,97,1.095,22.041,120.7,99
526,140,2287.6,97,1.0953,19.592,121.3,99
527,140,2448.4,96,1.0957,17.143,122.0,99
528,140,2315.2,97,1.096,16.48,121.8,99
529,140,2182,96,1.0963,15.818,121.5,99
530,140,2048.9,96,1.0967,15.155,121.3,99
531,140,1915.7,95,1.097,14.493,121.0,99
532,140,1972.4,95,1.0973,14.137,120.8,99
533,140,2029.2,95,1.0977,13.78,120.6,99
534,140,2085.9,95,1.098,13.424,120.4,99
535,140,2142.7,95,1.0983,13.068,120.2,99
536,140,2199.4,95,1.0987,12.712,120.0,99
537,140,2157.4,95,1.099,15.075,119.7,99
538,140,2115.3,95,1.0993,17.439,119.3,99
539,140,2073.2,95,1.0997,19.802,119.0,99
540,140,2080,96,1.1,20.983,118.7,99
541,140,2086.8,96,1.1013,22.165,118.3,99
542,140,2093.6,95,1.1027,23.346,118.0,99
543,140,2114.2,95,1.104,23.301,118.0,99
544,140,2134.8,95,1.1053,23.256,118.0,99
545,140,2115.4,95,1.1067,23.256,117.0,99
546,140,2096,95,1.108,23.256,116.0,99
547,140,2076.6,94,1.1093,23.256,115.0,99
548,140,2042.1,95,1.1107,21.833,116.3,99
549,140,2007.6,95,1.112,20.41,117.7,99
550,140,1973.2,94,1.1133,18.987,119.0,99
551,140,2201.4,92,1.1147,21.542,119.5,99
552,140,2429.6,91,1.116,24.096,120.0,99
553,140,2480.3,92,1.1173,23.472,120.3,99
554,140,2531,92,1.1187,22.847,120.7,99
555,140,2581.8,92,1.12,22.222,121.0,99
